pid,block,cond,keypress,acc,rt
5755c957eb80c4000741a9ce,1,Famous,q,1,0.6464
5755c957eb80c4000741a9ce,1,Famous,p,0,0.8934
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7553
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8463
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8459
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8783
5755c957eb80c4000741a9ce,2,Novel,p,1,0.9183
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9299
5755c957eb80c4000741a9ce,2,Famous,q,1,0.6393
5755c957eb80c4000741a9ce,2,Novel,p,1,0.861
5755c957eb80c4000741a9ce,2,Novel,p,1,0.6887
5755c957eb80c4000741a9ce,2,Famous,q,1,0.9461
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8017
5755c957eb80c4000741a9ce,2,Famous,q,1,0.6262
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7491
5755c957eb80c4000741a9ce,2,Novel,p,1,0.714
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7067
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8473
5755c957eb80c4000741a9ce,2,Novel,p,1,0.6768
5755c957eb80c4000741a9ce,2,Famous,p,0,0.6885
5755c957eb80c4000741a9ce,2,Novel,p,1,0.849
5755c957eb80c4000741a9ce,2,Famous,p,0,0.8973
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7313
5755c957eb80c4000741a9ce,2,Novel,p,1,0.843
5755c957eb80c4000741a9ce,2,Famous,q,1,0.6994
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7096
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8877
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8486
5755c957eb80c4000741a9ce,2,Famous,p,0,0.747
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8891
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8686
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7943
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8973
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9215
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8095
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9717
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8612
5755c957eb80c4000741a9ce,2,Famous,p,0,0.826
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7243
5755c957eb80c4000741a9ce,2,Novel,p,1,0.823
5755c957eb80c4000741a9ce,2,Famous,q,1,0.909
5755c957eb80c4000741a9ce,2,Novel,p,1,0.9467
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7856
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7153
5755c957eb80c4000741a9ce,2,Novel,p,1,0.6897
5755c957eb80c4000741a9ce,2,Novel,p,1,0.714
5755c957eb80c4000741a9ce,2,Novel,p,1,0.5795
5755c957eb80c4000741a9ce,2,Famous,q,1,0.787
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7269
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7851
5755c957eb80c4000741a9ce,2,Famous,p,0,0.7496
5755c957eb80c4000741a9ce,2,Famous,p,0,0.7821
5755c957eb80c4000741a9ce,2,Famous,p,0,0.8291
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7821
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9111
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7728
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8684
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8256
5755c957eb80c4000741a9ce,2,Famous,p,0,0.7579
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7924
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7125
5755c957eb80c4000741a9ce,2,Novel,p,1,0.774
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8941
5755c957eb80c4000741a9ce,2,Famous,q,1,0.655
5755c957eb80c4000741a9ce,3,Novel,p,1,0.897
5755c957eb80c4000741a9ce,3,Famous,q,1,0.5959
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8018
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6492
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7575
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6884
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6223
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7914
5755c957eb80c4000741a9ce,3,Famous,p,0,0.9625
5755c957eb80c4000741a9ce,3,Novel,q,0,0.7094
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6533
5755c957eb80c4000741a9ce,3,Famous,q,1,0.7104
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7472
5755c957eb80c4000741a9ce,3,Famous,p,0,0.7432
5755c957eb80c4000741a9ce,3,Famous,q,1,0.8765
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8272
5755c957eb80c4000741a9ce,3,Famous,p,0,0.8583
5755c957eb80c4000741a9ce,3,Famous,p,0,0.7511
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7885
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6594
5755c957eb80c4000741a9ce,3,Famous,q,1,1.0253
5755c957eb80c4000741a9ce,3,Famous,q,1,0.7587
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7676
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8441
5755c957eb80c4000741a9ce,3,Novel,p,1,0.9581
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7245
5755c957eb80c4000741a9ce,3,Famous,q,1,0.798
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7094
5755c957eb80c4000741a9ce,3,Famous,p,0,0.7763
5755c957eb80c4000741a9ce,3,Novel,q,0,0.9971
5755c957eb80c4000741a9ce,3,Famous,q,1,0.597
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6228
5755c957eb80c4000741a9ce,3,Novel,p,1,1.0282
5755c957eb80c4000741a9ce,3,Famous,p,0,0.9956
5755c957eb80c4000741a9ce,3,Novel,p,1,0.644
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6917
5755c957eb80c4000741a9ce,3,Novel,q,0,0.9144
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6468
5755c957eb80c4000741a9ce,3,Famous,q,1,0.9161
5755c957eb80c4000741a9ce,3,Novel,p,1,0.5989
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6477
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7005
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7003
5755c957eb80c4000741a9ce,3,Famous,q,1,0.7769
5755c957eb80c4000741a9ce,3,Famous,p,0,0.6311
5755c957eb80c4000741a9ce,3,Famous,p,0,0.6432
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7004
5755c957eb80c4000741a9ce,3,Famous,p,0,0.8595
5755c957eb80c4000741a9ce,3,Famous,p,0,0.8163
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6444
5755c957eb80c4000741a9ce,3,Famous,q,1,0.9404
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6848
5755c957eb80c4000741a9ce,3,Famous,q,1,0.5967
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7549
5755c957eb80c4000741a9ce,3,Famous,q,1,0.838
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6909
5755c957eb80c4000741a9ce,3,Famous,q,1,0.8885
5755c957eb80c4000741a9ce,3,Famous,q,1,0.8351
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8747
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7382
5a94f57289de8200013ecbc8,1,Novel,q,0,0.8173
5a94f57289de8200013ecbc8,1,Famous,p,0,0.6266
5a94f57289de8200013ecbc8,1,Novel,p,1,0.8088
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6907
5a94f57289de8200013ecbc8,1,Famous,q,1,0.746
5a94f57289de8200013ecbc8,1,Novel,p,1,0.7003
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6778
5a94f57289de8200013ecbc8,1,Famous,q,1,0.766
5a94f57289de8200013ecbc8,1,Famous,q,1,0.644
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6206
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5626
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6661
5a94f57289de8200013ecbc8,1,Novel,p,1,0.7604
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5784
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6177
5a94f57289de8200013ecbc8,1,Novel,p,1,0.8065
5a94f57289de8200013ecbc8,1,Famous,p,0,0.8384
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5369
5a94f57289de8200013ecbc8,1,Famous,q,1,0.7866
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5532
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6344
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6422
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5193
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5067
5a94f57289de8200013ecbc8,1,Famous,q,1,0.4298
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5062
5a94f57289de8200013ecbc8,1,Novel,p,1,0.9181
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6135
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5048
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5359
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5105
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6263
5a94f57289de8200013ecbc8,1,Novel,p,1,0.8648
5a94f57289de8200013ecbc8,1,Novel,p,1,0.7256
5a94f57289de8200013ecbc8,1,Novel,p,1,0.9472
5a94f57289de8200013ecbc8,1,Novel,q,0,0.6848
5a94f57289de8200013ecbc8,1,Novel,p,1,0.723
5a94f57289de8200013ecbc8,1,Novel,p,1,0.72
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5557
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5947
5a94f57289de8200013ecbc8,1,Novel,q,0,0.8212
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6726
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6579
5a94f57289de8200013ecbc8,1,Famous,p,0,0.7745
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6247
5a94f57289de8200013ecbc8,1,Novel,p,1,0.608
5a94f57289de8200013ecbc8,1,Novel,p,1,0.5657
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6854
5a94f57289de8200013ecbc8,1,Famous,q,1,0.4806
5a94f57289de8200013ecbc8,1,Novel,p,1,0.5642
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6029
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6306
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6545
5a94f57289de8200013ecbc8,1,Novel,p,1,0.594
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6112
5a94f57289de8200013ecbc8,1,Famous,p,0,0.5918
5a94f57289de8200013ecbc8,1,Novel,p,1,0.5805
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6711
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6089
5a94f57289de8200013ecbc8,2,Novel,p,1,0.8607
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5204
5a94f57289de8200013ecbc8,2,Famous,p,0,0.8116
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6648
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5636
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5279
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6492
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5821
5a94f57289de8200013ecbc8,2,Famous,p,0,0.5935
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6284
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6387
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5521
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5822
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5338
5a94f57289de8200013ecbc8,2,Famous,q,1,0.7695
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5592
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5842
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5656
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5552
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5841
5a94f57289de8200013ecbc8,2,Novel,q,0,0.5552
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6052
5a94f57289de8200013ecbc8,2,Famous,p,0,0.5801
5a94f57289de8200013ecbc8,2,Famous,p,0,0.5364
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6868
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5564
5a94f57289de8200013ecbc8,2,Novel,p,1,0.7851
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6902
5a94f57289de8200013ecbc8,2,Novel,p,1,0.8244
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5535
5a94f57289de8200013ecbc8,2,Novel,q,0,0.5007
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5379
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5833
5a94f57289de8200013ecbc8,2,Famous,p,0,0.8544
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6007
5a94f57289de8200013ecbc8,2,Famous,q,1,0.8514
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5923
5a94f57289de8200013ecbc8,2,Famous,p,0,0.6737
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5587
5a94f57289de8200013ecbc8,2,Novel,p,1,0.7044
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6778
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5649
5a94f57289de8200013ecbc8,2,Famous,q,1,0.4766
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6557
5a94f57289de8200013ecbc8,2,Novel,q,0,0.4913
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5607
5a94f57289de8200013ecbc8,2,Novel,p,1,0.7676
5a94f57289de8200013ecbc8,2,Novel,p,1,0.7885
5a94f57289de8200013ecbc8,2,Novel,q,0,0.8046
5a94f57289de8200013ecbc8,2,Famous,p,0,0.7502
5a94f57289de8200013ecbc8,2,Novel,p,1,0.9527
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6354
5a94f57289de8200013ecbc8,2,Famous,q,1,0.7141
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5152
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6868
5a94f57289de8200013ecbc8,2,Novel,q,0,0.6156
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5079
5a94f57289de8200013ecbc8,2,Novel,q,0,0.6688
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6529
5a94f57289de8200013ecbc8,3,Novel,p,1,0.7992
5a94f57289de8200013ecbc8,3,Famous,p,0,0.5226
5a94f57289de8200013ecbc8,3,Novel,p,1,0.6488
5a94f57289de8200013ecbc8,3,Famous,q,1,0.6539
5a94f57289de8200013ecbc8,3,Novel,p,1,0.9535
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5451
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5007
5a94f57289de8200013ecbc8,3,Novel,p,1,0.7304
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4588
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5202
5a94f57289de8200013ecbc8,3,Famous,q,1,0.446
5a94f57289de8200013ecbc8,3,Novel,p,1,0.6456
5a94f57289de8200013ecbc8,3,Novel,p,1,0.495
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5457
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5491
5a94f57289de8200013ecbc8,3,Novel,p,1,0.7733
5a94f57289de8200013ecbc8,3,Novel,p,1,0.6266
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5578
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5336
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5377
5a94f57289de8200013ecbc8,3,Novel,p,1,0.8795
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4876
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5244
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5279
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5697
5a94f57289de8200013ecbc8,3,Famous,p,0,0.7102
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4722
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4952
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5713
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4585
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4607
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5556
5a94f57289de8200013ecbc8,3,Famous,q,1,0.4727
5a94f57289de8200013ecbc8,3,Novel,q,0,0.5213
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5734
5a94f57289de8200013ecbc8,3,Novel,p,1,0.6575
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5363
5a94f57289de8200013ecbc8,3,Famous,q,1,0.473
5a94f57289de8200013ecbc8,3,Famous,p,0,0.5629
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5966
5a94f57289de8200013ecbc8,3,Famous,p,0,0.5621
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5593
5a94f57289de8200013ecbc8,3,Novel,p,1,0.7758
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5372
5a94f57289de8200013ecbc8,3,Novel,p,1,0.572
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5966
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5587
5a94f57289de8200013ecbc8,3,Famous,p,0,0.61
5a94f57289de8200013ecbc8,3,Famous,q,1,0.6039
5a94f57289de8200013ecbc8,3,Famous,p,0,0.5915
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5879
5a94f57289de8200013ecbc8,3,Novel,p,1,0.607
5a94f57289de8200013ecbc8,3,Famous,p,0,0.6939
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5161
5a94f57289de8200013ecbc8,3,Famous,q,1,0.6135
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5752
5a94f57289de8200013ecbc8,3,Famous,p,0,0.573
5a94f57289de8200013ecbc8,3,Novel,p,1,0.5971
5a94f57289de8200013ecbc8,3,Famous,q,1,0.5748
5bc893a51388c20001920fba,1,Famous,q,1,0.6884
5bc893a51388c20001920fba,1,Famous,q,1,0.7752
5bc893a51388c20001920fba,1,Novel,q,0,0.8451
5bc893a51388c20001920fba,1,Famous,q,1,0.8627
5bc893a51388c20001920fba,1,Famous,q,1,0.6427
5bc893a51388c20001920fba,1,Novel,p,1,0.7159
5bc893a51388c20001920fba,1,Famous,q,1,0.8545
5bc893a51388c20001920fba,1,Novel,p,1,0.7572
5bc893a51388c20001920fba,1,Novel,p,1,0.9841
5bc893a51388c20001920fba,1,Famous,q,1,0.7477
5bc893a51388c20001920fba,1,Novel,p,1,0.6537
5bc893a51388c20001920fba,1,Novel,p,1,0.7419
5bc893a51388c20001920fba,1,Novel,p,1,0.6467
5bc893a51388c20001920fba,1,Famous,p,0,0.7397
5bc893a51388c20001920fba,1,Famous,q,1,0.8601
5bc893a51388c20001920fba,1,Famous,p,0,0.7441
5bc893a51388c20001920fba,1,Famous,q,1,0.7422
5bc893a51388c20001920fba,1,Famous,q,1,0.5776
5bc893a51388c20001920fba,1,Novel,p,1,0.6846
5bc893a51388c20001920fba,1,Novel,q,0,0.796
5bc893a51388c20001920fba,1,Novel,p,1,0.6508
5bc893a51388c20001920fba,1,Famous,q,1,0.6466
5bc893a51388c20001920fba,1,Famous,q,1,0.741
5bc893a51388c20001920fba,1,Famous,q,1,0.7737
5bc893a51388c20001920fba,1,Famous,q,1,0.8767
5bc893a51388c20001920fba,1,Novel,q,0,0.7151
5bc893a51388c20001920fba,1,Famous,q,1,0.6743
5bc893a51388c20001920fba,1,Novel,q,0,0.7393
5bc893a51388c20001920fba,1,Novel,p,1,0.7554
5bc893a51388c20001920fba,1,Novel,p,1,0.7726
5bc893a51388c20001920fba,1,Famous,p,0,0.858
5bc893a51388c20001920fba,1,Famous,p,0,1.0323
5bc893a51388c20001920fba,1,Famous,q,1,0.7308
5bc893a51388c20001920fba,1,Famous,q,1,0.7092
5bc893a51388c20001920fba,1,Novel,p,1,0.7405
5bc893a51388c20001920fba,1,Novel,p,1,0.6753
5bc893a51388c20001920fba,1,Novel,q,0,0.7583
5bc893a51388c20001920fba,1,Novel,p,1,0.6466
5bc893a51388c20001920fba,1,Novel,p,1,0.8223
5bc893a51388c20001920fba,1,Famous,q,1,0.8752
5bc893a51388c20001920fba,1,Novel,p,1,0.8161
5bc893a51388c20001920fba,1,Famous,p,0,0.8172
5bc893a51388c20001920fba,1,Novel,p,1,0.8749
5bc893a51388c20001920fba,1,Famous,p,0,0.9838
5bc893a51388c20001920fba,1,Famous,p,0,0.9171
5bc893a51388c20001920fba,1,Novel,p,1,0.7816
5bc893a51388c20001920fba,1,Famous,q,1,0.6317
5bc893a51388c20001920fba,1,Famous,q,1,0.835
5bc893a51388c20001920fba,1,Famous,q,1,0.9051
5bc893a51388c20001920fba,1,Famous,q,1,0.9039
5bc893a51388c20001920fba,1,Famous,q,1,0.741
5bc893a51388c20001920fba,1,Novel,p,1,0.8089
5bc893a51388c20001920fba,1,Novel,p,1,0.8864
5bc893a51388c20001920fba,1,Novel,q,0,0.804
5bc893a51388c20001920fba,1,Novel,p,1,0.7674
5bc893a51388c20001920fba,1,Famous,q,1,0.8536
5bc893a51388c20001920fba,1,Novel,p,1,0.7407
5bc893a51388c20001920fba,1,Novel,p,1,0.8188
5bc893a51388c20001920fba,1,Novel,p,1,0.8972
5bc893a51388c20001920fba,2,Famous,p,0,0.8682
5bc893a51388c20001920fba,2,Famous,q,1,0.6253
5bc893a51388c20001920fba,2,Famous,p,0,0.8086
5bc893a51388c20001920fba,2,Novel,p,1,0.9281
5bc893a51388c20001920fba,2,Novel,p,1,0.9286
5bc893a51388c20001920fba,2,Famous,q,1,0.6027
5bc893a51388c20001920fba,2,Novel,q,0,0.7197
5bc893a51388c20001920fba,2,Famous,q,1,0.6639
5bc893a51388c20001920fba,2,Famous,q,1,0.8559
5bc893a51388c20001920fba,2,Famous,q,1,0.6989
5bc893a51388c20001920fba,2,Famous,q,1,0.7376
5bc893a51388c20001920fba,2,Famous,q,1,0.895
5bc893a51388c20001920fba,2,Novel,q,0,0.8441
5bc893a51388c20001920fba,2,Famous,q,1,0.9958
5bc893a51388c20001920fba,2,Novel,p,1,0.8796
5bc893a51388c20001920fba,2,Novel,q,0,0.8594
5bc893a51388c20001920fba,2,Novel,p,1,0.7909
5bc893a51388c20001920fba,2,Novel,p,1,0.7936
5bc893a51388c20001920fba,2,Novel,p,1,0.7901
5bc893a51388c20001920fba,2,Novel,p,1,0.9272
5bc893a51388c20001920fba,2,Novel,p,1,0.9705
5bc893a51388c20001920fba,2,Famous,q,1,0.5943
5bc893a51388c20001920fba,2,Novel,p,1,0.7449
5bc893a51388c20001920fba,2,Famous,q,1,0.7709
5bc893a51388c20001920fba,2,Novel,q,0,0.7707
5bc893a51388c20001920fba,2,Novel,p,1,0.7308
5bc893a51388c20001920fba,2,Famous,q,1,0.7424
5bc893a51388c20001920fba,2,Famous,q,1,0.7131
5bc893a51388c20001920fba,2,Famous,q,1,0.7106
5bc893a51388c20001920fba,2,Famous,q,1,0.5552
5bc893a51388c20001920fba,2,Novel,p,1,0.6945
5bc893a51388c20001920fba,2,Novel,p,1,0.7241
5bc893a51388c20001920fba,2,Famous,q,1,0.8396
5bc893a51388c20001920fba,2,Novel,p,1,0.6835
5bc893a51388c20001920fba,2,Famous,p,0,0.9836
5bc893a51388c20001920fba,2,Famous,q,1,0.8203
5bc893a51388c20001920fba,2,Famous,q,1,1.0028
5bc893a51388c20001920fba,2,Novel,p,1,0.7238
5bc893a51388c20001920fba,2,Novel,p,1,0.8546
5bc893a51388c20001920fba,2,Novel,p,1,0.7418
5bc893a51388c20001920fba,2,Famous,q,1,0.8093
5bc893a51388c20001920fba,2,Novel,p,1,0.8401
5bc893a51388c20001920fba,2,Novel,p,1,0.7829
5bc893a51388c20001920fba,2,Novel,p,1,0.8608
5bc893a51388c20001920fba,2,Famous,q,1,0.6102
